Block Name,Fingerprint Hash,Total Occurrences,File Count,Files,Status
304_T4_16_,206184729974179918,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_3_,-8714105814688678908,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_9_,-5226982520496578622,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_11_,-1471276072678103552,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_6_,-1381518691088317305,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_12_,8467708816312365277,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_5_,9085577976890112887,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_19_,4467742908310883693,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_27_,-3486448876421194834,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_31_,7542443698553773883,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_35_,5123128149134793623,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_16_,-1626276966779319012,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_4_,4564507211436971867,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2,3222786187824370099,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_18_,-1008555402362881752,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_48_,7629540059672626880,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_49_,-6515836201166239178,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_52_,8535156357346964319,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_57_,3427421126646172839,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_56_,7244347140425469575,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_46_,-1965016483402893404,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_30_,-3906537058482267958,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_41_,8312950529854458159,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_39_,-9137213987800041285,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_50_,6496728800051534325,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_54_,8990661189579752513,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_23_,-5512927613549164385,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_42_,-1916683153598381810,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_45_,9118110931344601485,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_47_,8953452792396220850,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_22_,-6987413509715176716,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_7_,-4101499929885444116,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_26_,4720999659957580364,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_11_,-208282409107832406,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_37_,8082886806071596136,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_31_,1195202393702695789,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_36_,8611486860102201101,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_12_,-2458770799702915983,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_32_,-4873920190786086781,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_17_,8071275244985554440,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_33_,-8682500203424724406,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_24_,4636365840659564861,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_93_,-8479246970660962231,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_71_,-7899352937356718822,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_89_,5723306882403179142,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_99_,94144074660964076,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_112_,-5338953422035341756,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_62_,-3153605438124906524,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_81_,-7767490277049985716,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_77_,3081831307112727208,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_74_,3079889463863224144,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_75_,-993825095421078939,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_88_,-1261942841905371561,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
1303000017228_圆台_101004002,9155105712954291656,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
0,-6436217023662262719,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
Z-Q-0__分组块滚圆,-3304962809619755746,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
101004000590_侧板1,-6399202024457441878,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
101004002434-3___弯条_v2,-4358123252254670884,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
101004002434-4___弯条_v2,-1826487027618665246,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
101004000612_板_v2,-8742416020129880045,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
Q235__T10_8__v2,5885950316590147186,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
Q235__T10_3__v2,6035517835737320078,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
Q235__T10_2__v2,3271536270493600470,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T8_7__v2,-5274858832138388523,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T8_6__v2,-1792330394076852954,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_4__v3,4091039151803274952,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_22__v2,-9186345220364076314,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_6__v2,-8331453709889605247,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_20__v2,-7222633182364914521,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_21__v2,2008449095197265849,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_7__v2,8817710207687115267,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_32__v2,-8152930619011988774,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_12__v2,-2093569665086684780,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_14__v2,-1091118387963773525,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_15__v2,-3219782754327211743,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_24__v2,-641089498154978710,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_23__v2,5993658339482533321,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_18__v2,-4880910533706694145,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_26__v2,7026275835906049752,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_v2,-6641982615811351653,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T6_3__v3,1156814154946177593,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_13__v2,-538727364112930743,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_6__v2,6506785625514306302,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_10__v2,2175539907485537233,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_9__v2,3747773674501456948,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_2__v2,5563366350772466683,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_8__v2,7526116212627472621,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T5_17__v2,-5199694054629027940,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_6__v2,-7808662131761674331,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_v4,1856598863232405745,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_2__v4,6591587103994642890,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_14__v2,7938717794116104537,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_10__v2,8032590790906308337,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_5__v3,5396505153565566284,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_3__v4,945464681630766398,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T4_9__v2,-7644832593036971789,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_v2,-3635364025210978633,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_2__v2,-4261325349771573862,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_4__v2,-2035761929814631528,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_10__v2,-7026434204402980525,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_7__v2,9117784945555708013,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_8__v2,-7197885506351619952,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T1_5_5__v2,-2903042600740738423,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_v2,-7913825349233160152,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_7__v4,-1204697746862439001,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_8__v4,-4837375442685041652,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_32__v2,7832750345645145498,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_11__v4,-3267803587924513260,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_26__v2,-9171122801941110856,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_17__v2,-5008785735182851430,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_15__v4,8098568785280520794,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_13__v3,2069045110768231461,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_23__v2,6956950484839146593,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_29__v2,-5251471548340763649,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_36__v2,-6741800940028711484,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_34__v2,2327321333432116267,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_37__v2,-8162429964028399878,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_33__v2,-8811189900242770413,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_12__v4,9247721209893832,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_28__v2,-6512638397893314824,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_6__v4,-5711652866963688460,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_21__v3,-3135448287636884035,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_22__v3,2111973695949417178,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_2__v4,6886129144568767257,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_20__v3,1988072566509382669,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_14__v3,-8992477675104910792,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_3__v4,3068260465133956554,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_4__v4,5948795470531422796,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_25__v2,-4765705182413795935,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_10__v3,-7324173592742467325,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_18__v2,-1431295386590694175,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T3_9__v2,-5656434559550244199,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_14__v3,-3282140701341233622,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_55__v2,-6763815197138245414,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_9__v2,-4244593107514168387,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_27__v2,-3471224094743728284,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_13__v3,658701925802599458,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_53__v2,-1841547748012987221,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_43__v2,-2691204595513285546,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_44__v2,-3891837226170665019,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_29__v2,-6166640557232819739,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_38__v2,2828557143395747096,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_51__v2,5741609502591545876,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_3__v4,5445279778155636376,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_10__v4,-867647154104956769,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_2__v4,-1893143581068964907,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_34__v2,-4606302683791828698,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_19__v2,5512780599655218225,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_21__v2,1503066104715778268,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_25__v2,8660827955520984729,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_16__v2,-1270986171616450022,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_15__v2,5086429056205407990,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_6__v2,-3676151892135685025,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_8__v2,8534706166511855474,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_20__v2,7977011972743170104,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_40__v2,-5336209495360217505,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_5__v4,8042557450471890727,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
304_T2_28__v2,-7434104175515259313,1,1,cad\250614 凯迈2025WX-35-02号计划-CAD下料.dxf,Normalized
101004001173 弯板,7120301761033398395,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
101004001174 弯板,5313061700456990014,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
101004001172 管,7635414249691075387,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
101004001048 板,1055195125080384213,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
101004001049 板,-6126869314434298050,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
4845,-6264942306164667542,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
48794545145,5278701419020883215,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
844555656,-8708132992166268921,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
4614563,-1576923318543767474,2,2,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf; cad\250723凯迈2025WX-41-01号计划-下料图.dxf,Normalized
101004005189 圆管,-2762591440445831202,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
1303000024033 弯板 101006003196,8842634678019028942,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
1303000024031 弯板 101006003197,-1915282590761757738,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
1303000024030 弯板 101006003199,9038256851881370094,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
1303000024013 法兰 101008005460,-688089504693573414,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
1303000024029 板 101006003239,-6602706511301867034,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003242,812172244817143094,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003243,7941739737345234527,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003248,-327665140779303314,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003247,2632308895003365162,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003223,-6671969427399840212,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003224,-1363588275413995844,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
右罩弯板 10100003240-1,2223245164616042077,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
右罩立板 101006003240-2,-7995222119367548071,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
左罩 101006003244,-3501336375345149921,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003246,1895028193725869673,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003187,6736512440418415996,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003191,4625673428635841759,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003186,-870344871517388876,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
弯板 101006003184,8841260205868302107,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
板 101006003183,2338485039987390372,1,1,cad\250703 凯迈2025WX-36-02号计划（全部）-下料图.dxf,Normalized
